Gene,log2FC_disease,log2FC_treated,log2FC_treated_vs_WT,padj_disease,padj_treated,rescue_metric,rescue_status_fixed,GeneSymbol
ENSMUSG00000043671,0.617256217,-0.433955349,0.183300868,0.004255357,1,70.30392519,Partially rescued,Dpy19l3
ENSMUSG00000043719,-0.854584672,0.533196319,-0.321388353,0.049239902,1,62.39245056,Partially rescued,Col6a6
ENSMUSG00000043760,6.078450482,-0.141170238,5.937280243,9.50342930561911e-07,1,2.322470812,Not rescued,Pkhd1
ENSMUSG00000043832,1.865721065,0.03655131,1.902272375,1.68439558296679e-10,1,-1.959098318,Worsened,Clec4a3
ENSMUSG00000043895,0.891294263,-0.175054099,0.716240164,1.64254209712595e-05,1,19.64043824,Not rescued,S1pr2
ENSMUSG00000043903,1.280524749,-0.630345268,0.650179481,5.61707117807886e-05,1,49.22554354,Partially rescued,Zfp469
ENSMUSG00000043939,1.460047507,-0.859536907,0.6005106,0.049626655,1,58.87047529,Partially rescued,A530064D06Rik
ENSMUSG00000043953,-0.78309117,0.099837788,-0.683253382,0.001488489,1,12.74919093,Not rescued,Ccrl2
ENSMUSG00000043998,0.906621808,-0.059684573,0.846937235,1.18341033885018e-22,1,6.583183044,Not rescued,Mgat2
ENSMUSG00000044005,1.997794671,-0.998164363,0.999630309,0.002796435,1,49.9633109,Partially rescued,Gls2
ENSMUSG00000044006,2.245075215,0.113295596,2.358370811,0.000267863,1,-5.046405362,Worsened,Cilp2
ENSMUSG00000044033,1.316335784,0.003718466,1.320054249,3.32633368050811e-09,1,-0.282486095,Worsened,Ccdc141
ENSMUSG00000044042,1.886702638,-0.202962649,1.683739989,1.33189017603857e-06,1,10.75753249,Not rescued,Fmn1
ENSMUSG00000044055,4.522782203,0.422118723,4.944900926,0.006663723,1,-9.333164943,Worsened,Otos
ENSMUSG00000044072,0.840239961,-0.018483642,0.821756318,6.9011697301294e-08,1,2.199805213,Not rescued,Eml6
ENSMUSG00000044147,0.551769096,-0.116139531,0.435629565,6.38096869473915e-06,1,21.04857489,Not rescued,Arf6
ENSMUSG00000044162,1.772837898,0.390001646,2.162839544,0.024152983,1,-21.99872002,Worsened,Tnip3
ENSMUSG00000044197,-0.685444475,0.055879938,-0.629564537,6.71095893365783e-13,1,8.152365396,Not rescued,Gpr146
ENSMUSG00000044244,0.764988016,-0.226777326,0.53821069,4.42328952966372e-05,1,29.64455932,Not rescued,Il20rb
ENSMUSG00000044254,2.470152004,0.014079022,2.484231026,0.018121791,1,-0.569965819,Worsened,Pcsk9
ENSMUSG00000044258,-1.457329011,0.737572037,-0.719756974,0.000436188,1,50.61122311,Partially rescued,Ctla2a
ENSMUSG00000044268,-0.836617928,-0.074256383,-0.910874311,0.021282723,1,-8.875781937,Worsened,NA
ENSMUSG00000044288,1.312649011,-0.273241123,1.039407888,0.014571447,1,20.81600801,Not rescued,Cnr1
ENSMUSG00000044313,4.171401112,-0.475435437,3.695965675,0.002954349,1,11.39749989,Not rescued,Mab21l3
ENSMUSG00000044320,-4.276741012,-0.498789132,-4.775530144,2.56861406168345e-17,1,-11.66283229,Worsened,1700001O22Rik
ENSMUSG00000044349,1.15552751,0.047479382,1.203006893,0.014771517,1,-4.108892433,Worsened,Snhg11
ENSMUSG00000044350,1.077022578,-0.331981502,0.745041076,3.25564149751493e-06,1,30.82400579,Partially rescued,Lacc1
ENSMUSG00000044378,-1.97754902,-0.134767217,-2.112316237,1.7784218315812e-06,1,-6.814861001,Worsened,Slc15a5
ENSMUSG00000044447,0.808772709,-0.124319112,0.684453597,0.000269955,1,15.37132876,Not rescued,Dock5
ENSMUSG00000044461,-0.618451987,0.266438957,-0.35201303,2.77640698236507e-08,1,43.08159121,Partially rescued,Shisa2
ENSMUSG00000044471,1.002934869,0.124899254,1.127834123,0.002260806,1,-12.45337632,Worsened,Lncpint
ENSMUSG00000044499,-0.675138459,0.096250991,-0.578887467,0.002500613,1,14.25648179,Not rescued,Hs3st5
ENSMUSG00000044566,2.18232501,-0.112763354,2.069561657,5.72480625408938e-09,1,5.167120071,Not rescued,Cage1
ENSMUSG00000044583,1.003497292,0.003931617,1.007428909,0.005020767,1,-0.391791511,Worsened,Tlr7
ENSMUSG00000044676,-0.604665236,0.330005245,-0.274659992,7.98167593636474e-05,1,54.57652019,Partially rescued,Zfp612
ENSMUSG00000044694,0.707037912,0.279162728,0.98620064,0.04031511,1,-39.48341707,Worsened,NA
ENSMUSG00000044734,3.326668281,-0.07633391,3.250334371,5.15078965541308e-44,1,2.294605396,Not rescued,Serpinb1a
ENSMUSG00000044770,1.081114904,-0.010029443,1.071085461,5.21769069038054e-05,1,0.92769449,Not rescued,Scml4
ENSMUSG00000044811,1.418118095,-0.160922755,1.25719534,0.000181569,1,11.34762725,Not rescued,Cd300c2
ENSMUSG00000044813,0.568445321,-0.090058649,0.478386672,0.000577257,1,15.84297488,Not rescued,Shb
ENSMUSG00000044854,1.678793632,-0.150586018,1.528207614,1.07486873763096e-05,1,8.969894542,Not rescued,1700056E22Rik
ENSMUSG00000044927,1.982531155,0.28807201,2.270603165,1.49847741458062e-07,1,-14.53051615,Worsened,H1f10
ENSMUSG00000044933,4.276266535,-0.753587355,3.52267918,0.002607124,1,17.62255343,Not rescued,Sstr3
ENSMUSG00000044948,4.12160065,-3.096555681,1.025044969,0.003464845,0.95358006,75.12992994,Partially rescued,Cfap43
ENSMUSG00000044951,-0.818312315,0.036125969,-0.782186346,9.28553002443363e-06,1,4.414692056,Not rescued,Mylk4
ENSMUSG00000045038,-0.505044682,0.013999773,-0.491044909,1.16968800717911e-05,1,2.771987071,Not rescued,Prkce
ENSMUSG00000045064,-0.692245128,-0.104021899,-0.796267026,0.009512481,1,-15.02674333,Worsened,Zc2hc1c
ENSMUSG00000045071,-0.908666346,-0.168886714,-1.07755306,2.1389142470069e-06,1,-18.58621871,Worsened,E130308A19Rik
ENSMUSG00000045087,3.455471352,0.360738513,3.816209864,0.000357611,1,-10.43963257,Worsened,S1pr5
ENSMUSG00000045106,0.853010746,0.367591768,1.220602515,0.015278848,1,-43.09345106,Worsened,Ccdc73
ENSMUSG00000045136,1.478742854,-0.072433076,1.406309777,1.83048561359927e-07,1,4.898287494,Not rescued,Tubb2b
ENSMUSG00000045232,-5.325161142,0.692879061,-4.632282081,0.023715493,1,13.01141962,Not rescued,Rln3
ENSMUSG00000045246,-1.114091671,0.126293886,-0.987797784,8.21106213463902e-08,1,11.3360408,Not rescued,Kcng4
ENSMUSG00000045312,1.212400847,-0.08789377,1.124507077,7.85772839687875e-07,1,7.249563555,Not rescued,Lhfpl2
ENSMUSG00000045319,1.058795944,0.458787086,1.51758303,0.000186555,1,-43.33102039,Worsened,Proser2
ENSMUSG00000045322,1.58957277,-0.401661552,1.187911218,0.004731872,1,25.26852241,Not rescued,Tlr9
ENSMUSG00000045326,1.774412463,-0.00265997,1.771752492,0.042822894,1,0.149907105,Not rescued,Fndc7
ENSMUSG00000045349,1.458855151,-0.27895857,1.17989658,0.011796169,1,19.12174559,Not rescued,Sh2d5
ENSMUSG00000045404,1.378809559,0.070419448,1.449229007,0.005601323,1,-5.107264272,Worsened,Kcnk13
ENSMUSG00000045414,0.759553318,-0.059024766,0.700528553,2.50510023051964e-08,1,7.770983857,Not rescued,Dipk2a
ENSMUSG00000045576,-0.648751718,0.000475994,-0.648275725,1.95983470002831e-12,1,0.073370733,Not rescued,St7l
ENSMUSG00000045594,0.592647307,0.037169891,0.629817198,0.001313106,1,-6.271840053,Worsened,Glb1
ENSMUSG00000045620,2.854164223,0.163596683,3.017760906,0.001248482,1,-5.731859503,Worsened,Cimap1c
ENSMUSG00000045636,-0.510273001,0.069610185,-0.440662816,1.06160359173605e-07,1,13.64175358,Not rescued,Mtus1
ENSMUSG00000045658,0.624115987,-0.165691049,0.458424938,0.000608163,1,26.54811801,Not rescued,Pid1
ENSMUSG00000045659,0.672929899,0.139875882,0.81280578,0.019562972,1,-20.7861,Worsened,Plekha7
ENSMUSG00000045667,-0.761644013,-0.00083798,-0.762481994,8.61368271576969e-07,1,-0.110022584,Worsened,Smtnl2
ENSMUSG00000045672,1.02313833,-0.161480103,0.861658227,9.02804919794728e-05,1,15.78282212,Not rescued,Col27a1
ENSMUSG00000045679,1.453657539,-0.107848816,1.345808724,3.92607770545632e-13,1,7.419135025,Not rescued,Slc66a3
ENSMUSG00000045725,2.069710525,0.060326386,2.130036911,8.36880045492408e-06,1,-2.914725778,Worsened,Prr15
ENSMUSG00000045761,0.795019088,-0.239231371,0.555787717,6.37485403558218e-07,1,30.09127381,Partially rescued,Togaram2
ENSMUSG00000045763,0.694013831,-0.023328198,0.670685633,0.049626655,1,3.361344791,Not rescued,Basp1
ENSMUSG00000045776,-1.341160551,-0.079703466,-1.420864018,3.77865377081913e-09,1,-5.942872859,Worsened,Lrtm1
ENSMUSG00000045777,1.000093609,-0.055332728,0.944760881,0.00922326,1,5.532754883,Not rescued,Ifitm10
ENSMUSG00000045790,1.692363453,-0.067068246,1.625295207,2.35437553726293e-14,1,3.962993026,Not rescued,Ccdc149
ENSMUSG00000045912,-2.038252754,0.681717976,-1.356534777,0.017989622,1,33.4461943,Partially rescued,C2cd4c
ENSMUSG00000045917,-0.647076653,-0.032696948,-0.679773601,4.20729993077342e-12,1,-5.053025457,Worsened,Tmem268
ENSMUSG00000045932,0.854882706,-0.037151355,0.817731351,3.71861521106719e-05,1,4.345783934,Not rescued,Ifit2
ENSMUSG00000045934,0.914233617,-0.188686273,0.725547344,1.19608892008497e-07,1,20.63873714,Not rescued,Mtmr11
ENSMUSG00000046034,0.588952952,-0.287210272,0.30174268,0.000794117,1,48.76625048,Partially rescued,Otulin
ENSMUSG00000046056,0.948386801,0.049221598,0.997608399,0.000571842,1,-5.190034035,Worsened,Sbsn
ENSMUSG00000046070,-1.315456564,0.156136195,-1.159320369,1.10967685070312e-11,1,11.86935387,Not rescued,Igfals
ENSMUSG00000046152,-0.882928419,0.175146182,-0.707782237,6.06594445714958e-14,1,19.83696282,Not rescued,Fut10
ENSMUSG00000046167,2.465360737,-0.229532634,2.235828103,3.2752557698872e-23,1,9.310306218,Not rescued,Gldn
ENSMUSG00000046179,3.146615203,-0.194698609,2.951916593,8.98838052142364e-10,1,6.187557004,Not rescued,E2f8
ENSMUSG00000046186,1.944612544,-0.327903823,1.616708721,1.47269446983557e-07,1,16.86216742,Not rescued,Cd109
ENSMUSG00000046223,0.782935207,0.589553284,1.372488491,0.045463304,1,-75.30039252,Worsened,Plaur
ENSMUSG00000046312,-0.648105844,-0.062914228,-0.711020072,1.99329998765124e-09,1,-9.707400196,Worsened,Myorg
ENSMUSG00000046324,-0.774015138,-0.024698606,-0.798713745,3.18382729695305e-09,1,-3.190972019,Worsened,Ermp1
ENSMUSG00000046345,-0.626707724,0.234057989,-0.392649735,3.40513895871473e-06,1,37.34723226,Partially rescued,Smco1
ENSMUSG00000046413,-1.311457485,0.222107853,-1.089349632,2.44150993738794e-05,1,16.93595525,Not rescued,NA
ENSMUSG00000046415,0.926677989,0.443285336,1.369963325,0.017365175,1,-47.83596256,Worsened,B430212C06Rik
ENSMUSG00000046442,1.287370939,-0.357943488,0.929427451,0.000696887,1,27.8042231,Not rescued,Ppm1e
ENSMUSG00000046480,-0.587876357,0.209414502,-0.378461855,1.41057764826496e-10,1,35.62220176,Partially rescued,Scn4b
ENSMUSG00000046490,1.74426728,0.0576631,1.801930381,0.010092785,1,-3.305863793,Worsened,Rnf222
ENSMUSG00000046532,-1.074093844,0.121362609,-0.952731234,4.02588647154828e-08,1,11.29906945,Not rescued,Ar
ENSMUSG00000046718,1.069970391,0.156631747,1.226602138,1.09652830298782e-10,1,-14.63888613,Worsened,Bst2
ENSMUSG00000046731,0.503604279,0.004733475,0.508337754,0.002819649,1,-0.939919507,Worsened,Kctd11
ENSMUSG00000046761,1.536897014,0.174480933,1.711377947,0.000273831,1,-11.35280578,Worsened,Fam83h
ENSMUSG00000046798,-0.550269603,0.014292262,-0.535977342,0.000619837,1,2.59731984,Not rescued,Cldn12
ENSMUSG00000046805,1.717045271,-0.204486807,1.512558464,1.5798754904535e-16,1,11.9092263,Not rescued,Mpeg1
ENSMUSG00000046818,-0.797082523,0.106278148,-0.690804375,8.59371569033956e-05,1,13.33339335,Not rescued,Ddit4l
ENSMUSG00000046841,1.631579801,-0.276490827,1.355088974,5.29944559992591e-23,1,16.9462031,Not rescued,Ckap4
ENSMUSG00000046908,1.514533292,0.158975924,1.673509216,0.005222394,1,-10.49669394,Worsened,Ltb4r1
ENSMUSG00000046961,3.134823333,-0.205978222,2.928845111,0.00080963,1,6.570648481,Not rescued,Gpr156
ENSMUSG00000046991,0.905348771,0.148706106,1.054054877,0.026277658,1,-16.42528392,Worsened,Wdr27
ENSMUSG00000046997,1.948044151,-0.247271727,1.700772424,6.00798272057757e-08,1,12.69333282,Not rescued,Spsb4
ENSMUSG00000047037,0.590814272,0.086263799,0.67707807,0.004066114,1,-14.60083189,Worsened,Nipa1
ENSMUSG00000047045,0.632990998,0.094779535,0.727770533,2.960642781841e-05,1,-14.97328319,Worsened,Tmem164
ENSMUSG00000047104,3.632410021,-0.28995876,3.342451261,0.037887223,1,7.98254487,Not rescued,Pbp2
ENSMUSG00000047171,-0.618915938,0.122756589,-0.49615935,0.029281516,1,19.83412947,Not rescued,Helt
ENSMUSG00000047205,1.326264333,-0.167647422,1.158616911,4.76285023838038e-09,1,12.64057381,Not rescued,Dusp18
ENSMUSG00000047220,4.285970957,-0.421614756,3.864356202,0.00258026,1,9.837088491,Not rescued,Iho1
ENSMUSG00000047230,4.725835664,-0.330342116,4.395493549,0.000316861,1,6.99013125,Not rescued,Cldn2
ENSMUSG00000047238,0.525183304,0.170988434,0.696171738,0.002661664,1,-32.55785797,Worsened,Mageh1
ENSMUSG00000047281,1.324846493,-0.106769407,1.218077087,7.59209255724992e-09,1,8.059002087,Not rescued,Sfn
ENSMUSG00000047343,-1.507454085,0.817745773,-0.689708312,0.000172741,1,54.24681132,Partially rescued,Mettl21c
ENSMUSG00000047361,1.678530518,-0.180956965,1.497573553,0.00119288,1,10.78067767,Not rescued,Gm973
ENSMUSG00000047363,1.02403854,0.48437986,1.508418401,0.009664046,1,-47.30094046,Worsened,Cstad
ENSMUSG00000047414,0.720135216,0.009295243,0.729430459,1.29152512288642e-06,1,-1.290763559,Worsened,Flrt2
ENSMUSG00000047415,2.198067272,-0.151644613,2.046422659,0.000229928,1,6.898997823,Not rescued,Gpr68
ENSMUSG00000047443,1.648689082,0.251963182,1.900652264,1.82831656348787e-06,1,-15.28263787,Worsened,Erfe
ENSMUSG00000047534,2.087492338,0.704392366,2.791884704,0.04064961,1,-33.74347074,Worsened,Mis18bp1
ENSMUSG00000047562,6.299943261,-2.408559607,3.891383654,9.59878488082478e-05,1,38.2314492,Partially rescued,Mmp10
ENSMUSG00000047583,-0.529937541,-0.063919792,-0.593857332,0.008759334,1,-12.0617595,Worsened,Tyw3
ENSMUSG00000047631,3.072917058,-2.55866278,0.514254279,0.044630099,1,83.26494764,Rescued,Apof
ENSMUSG00000047686,1.741577267,0.054756756,1.796334023,2.44333182061888e-06,1,-3.144089932,Worsened,Rtl3
ENSMUSG00000047766,0.669361946,-0.021929417,0.647432529,0.000294297,1,3.276167308,Not rescued,Lrrc49
ENSMUSG00000047786,1.669027976,0.678667238,2.347695214,0.000191147,1,-40.66242437,Worsened,Lix1
ENSMUSG00000047797,1.584340435,-2.314549763,-0.730209327,0.006322441,0.076729483,146.0891681,Over-corrected,Gjb1
ENSMUSG00000047810,1.184613282,-0.338265018,0.846348265,3.30563952067219e-08,1,28.55488983,Not rescued,Ccdc88b
ENSMUSG00000047875,-0.663053664,-0.031659071,-0.694712735,6.10050484192635e-06,1,-4.774737343,Worsened,Gpr157
ENSMUSG00000047904,3.110530354,-0.321084325,2.78944603,0.007498828,1,10.32249449,Not rescued,Sstr2
ENSMUSG00000047945,1.335374331,0.095819815,1.431194146,1.6240721274363e-07,1,-7.175502259,Worsened,Marcksl1
ENSMUSG00000047953,-2.689446347,0.616271837,-2.073174509,0.021647857,1,22.91444996,Not rescued,Gp5
ENSMUSG00000047963,0.62909877,-0.126122216,0.502976553,0.000976576,1,20.04807867,Not rescued,Stbd1
ENSMUSG00000048058,0.638283703,-0.133854025,0.504429677,0.000831083,1,20.97092952,Not rescued,Ldlrad3
ENSMUSG00000048078,1.150703007,-0.170983042,0.979719966,1.57890533247067e-05,1,14.85900712,Not rescued,Tenm4
ENSMUSG00000048096,-0.615002735,0.08770853,-0.527294205,0.009196281,1,14.2614862,Not rescued,Lmod1
ENSMUSG00000048126,0.506225019,0.099552948,0.605777967,0.01351454,1,-19.66575035,Worsened,Col6a3
ENSMUSG00000048163,1.038625399,-0.222732055,0.815893344,0.000252565,1,21.44488816,Not rescued,Selplg
ENSMUSG00000048351,-0.545126124,0.025591814,-0.51953431,3.84289838408282e-09,1,4.694659316,Not rescued,Coa7
ENSMUSG00000048376,0.97415608,0.138422787,1.112578867,2.65755398648401e-10,1,-14.20950813,Worsened,F2r
ENSMUSG00000048388,2.743403835,-0.446056925,2.29734691,8.88396414460093e-52,0.95358006,16.25925134,Not rescued,Fam171b
ENSMUSG00000048402,0.550347051,0.168454168,0.718801218,0.047803217,1,-30.60871638,Worsened,Gli2
ENSMUSG00000048440,0.664793154,-0.030680745,0.634112409,0.027009774,1,4.615081417,Not rescued,Cyp4f16
ENSMUSG00000048482,1.395448203,-0.310911833,1.08453637,1.00257641067631e-05,1,22.28042803,Not rescued,Bdnf
ENSMUSG00000048490,-0.738915424,-0.053725789,-0.792641213,0.013726067,1,-7.270898298,Worsened,Nrip1
ENSMUSG00000048503,-0.813118667,0.091625984,-0.721492683,6.16271279237994e-05,1,11.26846401,Not rescued,Tlcd5
ENSMUSG00000048520,4.264526876,-0.595749982,3.668776894,1.23224401024115e-10,1,13.9698963,Not rescued,Fbxl13
ENSMUSG00000048521,2.37269547,-0.380703878,1.991991591,0.014491221,1,16.0452061,Not rescued,Cxcr6
ENSMUSG00000048537,0.686035701,-0.120975103,0.565060598,5.65662612342224e-15,1,17.63393696,Not rescued,Phldb1
ENSMUSG00000048578,0.557859256,-0.025481426,0.53237783,1.90230778116587e-07,1,4.567715993,Not rescued,Mlec
ENSMUSG00000048582,2.471434713,0.574076763,3.045511476,0.016023269,1,-23.22848184,Worsened,Gja3
ENSMUSG00000048583,0.914349947,-0.024512709,0.889837237,0.032784379,1,2.680889239,Not rescued,Igf2
ENSMUSG00000048602,-0.759126019,-0.055230191,-0.814356211,0.021534459,1,-7.275497086,Worsened,Morc2b
ENSMUSG00000048612,0.708705105,-0.082306845,0.62639826,3.6461186284302e-06,1,11.61369437,Not rescued,Myof
ENSMUSG00000048616,-0.580679103,0.060802527,-0.519876576,0.025619496,1,10.47093423,Not rescued,Nog
ENSMUSG00000048677,0.703893703,0.004037386,0.707931089,5.085902522329e-05,1,-0.573578913,Worsened,Tpcn2
ENSMUSG00000048706,0.970601712,-0.241702004,0.728899708,5.19551357569159e-05,1,24.90228495,Not rescued,Lurap1l
ENSMUSG00000048731,-0.51721396,0.039185644,-0.478028316,0.003553198,1,7.576292749,Not rescued,Ggnbp1
ENSMUSG00000048772,0.807329988,0.066774988,0.874104976,4.64880068206e-05,1,-8.271089782,Worsened,Tmem53
ENSMUSG00000048814,0.56085532,0.085879739,0.646735058,0.026783845,1,-15.31228028,Worsened,Lonrf2
ENSMUSG00000048832,0.609467843,-0.238630049,0.370837794,2.64313259852032e-11,0.963700606,39.15383757,Partially rescued,Vps37c
ENSMUSG00000048852,1.443479948,0.552332376,1.995812324,0.001023715,1,-38.26394516,Worsened,Gm12185
ENSMUSG00000048865,0.678064373,0.262115915,0.940180288,0.008881507,1,-38.65649417,Worsened,Arhgap30
ENSMUSG00000048895,2.125589378,-0.386782875,1.738806503,2.33674367635703e-09,1,18.19650018,Not rescued,Cdk5r1
ENSMUSG00000048897,-0.549035094,-0.002884787,-0.551919881,3.62726857506889e-05,1,-0.525428482,Worsened,Zfp710
ENSMUSG00000048911,0.538663668,-0.010686854,0.527976814,0.007452612,1,1.98395673,Not rescued,Rnf24
ENSMUSG00000049001,1.354812115,-0.190178812,1.164633303,0.03154882,1,14.03728308,Not rescued,Ndnf
ENSMUSG00000049008,3.316319036,-0.589339721,2.726979316,0.000434518,1,17.77089943,Not rescued,BB014433
ENSMUSG00000049037,1.093171576,-0.010226355,1.082945221,0.003444994,1,0.935475714,Not rescued,Clec4a1
ENSMUSG00000049044,0.983720162,-0.287521098,0.696199063,0.000286448,1,29.22793589,Not rescued,Rapgef4
ENSMUSG00000049103,1.801570428,-0.359900752,1.441669676,1.30942800269538e-12,1,19.97705703,Not rescued,Ccr2
ENSMUSG00000049225,0.534391567,-0.020648294,0.513743272,0.010191562,1,3.863888524,Not rescued,Pdp1
ENSMUSG00000049281,0.816956983,-0.280775543,0.536181439,0.002851766,1,34.36846116,Partially rescued,Scn3b
ENSMUSG00000049288,0.670216988,0.113045573,0.783262561,2.04702566554584e-05,1,-16.86701101,Worsened,Lix1l
ENSMUSG00000049382,4.892692797,-0.790921248,4.10177155,1.05967336186729e-06,1,16.1653568,Not rescued,Krt8
ENSMUSG00000049515,4.221360403,-0.488629817,3.732730585,3.83184345306108e-13,1,11.57517413,Not rescued,Espnl
ENSMUSG00000049526,3.118851571,-0.188946843,2.929904728,1.40173862195363e-12,1,6.05821849,Not rescued,Tmem202
ENSMUSG00000049556,1.728248605,-0.132664034,1.59558457,1.19785619488863e-05,1,7.676212431,Not rescued,Lingo1
ENSMUSG00000049565,2.521274788,-0.085345479,2.435929309,0.002517808,1,3.38501299,Not rescued,Aknad1
ENSMUSG00000049580,0.670467069,-0.01408092,0.656386148,0.043683024,1,2.100165833,Not rescued,Tsku
ENSMUSG00000049625,1.328023793,-0.196622603,1.13140119,0.000315473,1,14.80565361,Not rescued,Tifab
ENSMUSG00000049723,3.59027405,-0.383468915,3.206805135,1.16451695940104e-08,1,10.68077004,Not rescued,Mmp12
ENSMUSG00000049751,2.517481969,0.209423714,2.726905683,3.97968251834225e-07,1,-8.318777114,Worsened,Rpl36al
ENSMUSG00000049791,-0.641838939,0.533171561,-0.108667378,0.006140302,1,83.0693697,Rescued,Fzd4
ENSMUSG00000049866,1.208549939,0.10544347,1.31399341,7.93933410048616e-11,1,-8.724792141,Worsened,Arl4c
ENSMUSG00000049871,1.234415817,-0.233340639,1.001075178,0.000857326,1,18.90292034,Not rescued,Nlrc3
ENSMUSG00000049872,1.022829871,-0.288033929,0.734795942,0.002044848,1,28.16049247,Not rescued,Calhm5
ENSMUSG00000049939,0.956003526,0.045916362,1.001919888,0.040503624,1,-4.802948989,Worsened,Lrrc4
ENSMUSG00000049985,1.339913464,-0.399282254,0.94063121,0.04866444,1,29.79910754,Not rescued,Ankrd55
ENSMUSG00000049988,1.079903502,-0.160555769,0.919347733,0.01494943,1,14.86760333,Not rescued,Lrrc25
ENSMUSG00000049999,0.629533254,-0.02638293,0.603150324,0.024144479,1,4.190871586,Not rescued,Ppp1r3d
ENSMUSG00000050002,0.755127299,-0.029465846,0.725661453,6.92297725948321e-07,1,3.902103074,Not rescued,Idnk
ENSMUSG00000050022,1.494585593,0.09481533,1.589400923,4.3675403570993e-05,1,-6.343921075,Worsened,Amz1
ENSMUSG00000050035,1.379910292,-0.155239268,1.224671023,0.00690483,1,11.24995367,Not rescued,Fhl4
ENSMUSG00000050052,-0.831220466,-0.020962197,-0.852182663,3.43065207967377e-06,1,-2.521857682,Worsened,Tdrp
